Time,Open,High,Low,Close,Volume
201912270900,14175,14270,14170,14240,680179
201912270901,14240,14250,14165,14175,315351
201912270902,14170,14180,14145,14165,227684
201912270903,14165,14165,14135,14145,247399
201912270904,14145,14195,14140,14155,194596
201912270905,14160,14190,14160,14180,94288
201912270906,14185,14215,14180,14195,256370
201912270907,14195,14220,14190,14220,214114
201912270908,14215,14240,14210,14240,114339
201912270909,14245,14255,14230,14250,131210
201912270910,14255,14275,14250,14270,197090
201912270911,14265,14270,14245,14255,117540
201912270912,14255,14255,14215,14230,81533
201912270913,14230,14260,14230,14245,122092
201912270914,14250,14255,14230,14245,95662
201912270915,14245,14255,14240,14250,77182
201912270916,14255,14275,14250,14275,99364
201912270917,14275,14275,14260,14260,77467
201912270918,14260,14275,14255,14270,104841
201912270919,14270,14275,14245,14255,63220
201912270920,14260,14270,14255,14265,51999
201912270921,14260,14265,14240,14245,90034
201912270922,14250,14250,14230,14230,67819
201912270923,14235,14240,14230,14230,71102
201912270924,14230,14235,14225,14230,43588
201912270925,14230,14240,14225,14235,34635
201912270926,14235,14245,14230,14235,57563
201912270927,14235,14250,14235,14250,35852
201912270928,14250,14255,14245,14250,44283
201912270929,14250,14250,14235,14245,39940
201912270930,14245,14250,14215,14220,45488
201912270931,14220,14235,14215,14220,88769
201912270932,14220,14235,14215,14235,34758
201912270933,14230,14235,14225,14225,8902
201912270934,14230,14230,14200,14210,141036
201912270935,14205,14220,14205,14215,13703
201912270936,14220,14240,14215,14235,64956
201912270937,14240,14250,14235,14245,133760
201912270938,14245,14260,14245,14250,155518
201912270939,14250,14270,14250,14265,111185
201912270940,14265,14280,14260,14280,162497
201912270941,14280,14300,14275,14295,229189
201912270942,14300,14305,14290,14295,225920
201912270943,14295,14320,14290,14315,151695
201912270944,14315,14320,14310,14310,79821
201912270945,14310,14320,14305,14310,118056
201912270946,14310,14315,14300,14305,60786
201912270947,14305,14315,14300,14315,71821
201912270948,14315,14325,14310,14325,76826
201912270949,14325,14325,14305,14310,104902
201912270950,14310,14315,14305,14310,54235
201912270951,14305,14310,14295,14295,86610
201912270952,14295,14305,14295,14300,73394
201912270953,14300,14315,14300,14305,48610
201912270954,14310,14315,14305,14310,47176
201912270955,14310,14320,14310,14320,63705
201912270956,14320,14340,14320,14330,151517
201912270957,14335,14340,14325,14330,43190
201912270958,14330,14345,14325,14340,59606
201912270959,14345,14360,14340,14360,114307
201912271000,14360,14360,14340,14345,114268
201912271001,14350,14360,14345,14355,35353
201912271002,14350,14365,14350,14355,59634
201912271003,14355,14360,14340,14340,49353
201912271004,14340,14355,14340,14345,61098
201912271005,14350,14350,14340,14345,29073
201912271006,14345,14355,14345,14350,29393
201912271007,14350,14350,14345,14350,28354
201912271008,14345,14355,14345,14350,41014
201912271009,14345,14355,14340,14355,28289
201912271010,14355,14355,14350,14350,33582
201912271011,14350,14355,14345,14350,24593
201912271012,14350,14355,14345,14355,42335
201912271013,14355,14360,14350,14360,62514
201912271014,14360,14365,14355,14360,33663
201912271015,14360,14365,14355,14360,34529
201912271016,14360,14375,14360,14370,77213
201912271017,14375,14385,14370,14370,191923
201912271018,14375,14375,14365,14370,94817
201912271019,14370,14385,14370,14385,45255
201912271020,14385,14385,14370,14380,103298
201912271021,14385,14390,14380,14385,41320
201912271022,14385,14395,14385,14395,89385
201912271023,14395,14405,14390,14405,128595
201912271024,14400,14410,14400,14410,62597
201912271025,14410,14425,14400,14420,72573
201912271026,14420,14425,14415,14420,123810
201912271027,14415,14425,14415,14420,42916
201912271028,14420,14435,14415,14435,83646
201912271029,14430,14435,14425,14430,87502
201912271030,14430,14450,14425,14450,98846
201912271031,14445,14475,14445,14470,161780
201912271032,14470,14490,14465,14485,218307
201912271033,14485,14485,14460,14475,205308
201912271034,14475,14480,14470,14475,82230
201912271035,14480,14485,14470,14480,94462
201912271036,14480,14490,14480,14485,56729
201912271037,14485,14495,14480,14495,41385
201912271038,14490,14500,14490,14500,182852
201912271039,14495,14500,14490,14495,45370
201912271040,14495,14500,14480,14480,104270
201912271041,14485,14490,14480,14485,47764
201912271042,14485,14495,14485,14490,82857
201912271043,14495,14500,14490,14495,12028
201912271044,14495,14500,14485,14495,46064
201912271045,14495,14500,14490,14490,84192
201912271046,14500,14505,14495,14505,68736
201912271047,14500,14505,14495,14495,28536
201912271048,14495,14500,14495,14500,28689
201912271049,14495,14495,14485,14485,145788
201912271050,14485,14495,14485,14485,18123
201912271051,14485,14490,14480,14485,41245
201912271052,14485,14490,14475,14480,69077
201912271053,14480,14485,14475,14480,35189
201912271054,14480,14490,14480,14480,53354
201912271055,14480,14490,14480,14485,19457
201912271056,14480,14480,14475,14475,55532
201912271057,14475,14480,14475,14480,30864
201912271058,14485,14485,14470,14475,9926
201912271059,14470,14475,14465,14465,50091
201912271100,14470,14470,14460,14470,48983
201912271101,14470,14480,14470,14480,47020
201912271102,14480,14490,14480,14485,92001
201912271103,14490,14495,14485,14490,102871
201912271104,14490,14495,14485,14485,75617
201912271105,14485,14485,14475,14475,38813
201912271106,14475,14480,14465,14470,93148
201912271107,14470,14485,14465,14475,66760
201912271108,14475,14490,14475,14485,60767
201912271109,14480,14490,14480,14485,10513
201912271110,14485,14485,14480,14485,28841
201912271111,14485,14485,14475,14480,26022
201912271112,14480,14485,14475,14480,32967
201912271113,14485,14490,14485,14485,16125
201912271114,14490,14490,14480,14485,53683
201912271115,14485,14490,14485,14485,17612
201912271116,14485,14490,14475,14475,27869
201912271117,14480,14485,14475,14475,8333
201912271118,14475,14485,14475,14485,38298
201912271119,14485,14490,14480,14480,11343
201912271120,14480,14485,14480,14480,8149
201912271121,14485,14485,14475,14480,10075
201912271122,14480,14480,14475,14475,14111
201912271123,14475,14480,14470,14475,26127
201912271124,14470,14475,14465,14470,38573
201912271125,14470,14485,14470,14485,11964
201912271126,14485,14485,14480,14485,54640
201912271127,14485,14485,14475,14480,4569
201912271128,14480,14485,14475,14480,9701
201912271129,14480,14485,14475,14480,7540
201912271130,14480,14485,14480,14485,62979
201912271131,14485,14485,14480,14485,4991
201912271132,14485,14485,14480,14480,822
201912271133,14480,14480,14475,14475,39853
201912271134,14475,14475,14475,14475,4761
201912271135,14475,14480,14475,14480,24986
201912271136,14480,14485,14480,14480,32387
201912271137,14475,14480,14465,14465,75677
201912271138,14465,14480,14465,14470,11087
201912271139,14475,14475,14470,14470,50039
201912271140,14470,14480,14470,14470,23058
201912271141,14470,14475,14465,14470,34251
201912271142,14470,14475,14470,14475,14472
201912271143,14475,14480,14470,14470,447
201912271144,14470,14475,14465,14470,21881
201912271145,14470,14480,14465,14480,26423
201912271146,14480,14480,14475,14480,12733
201912271147,14475,14480,14470,14475,36257
201912271148,14475,14475,14470,14475,18055
201912271149,14475,14485,14475,14480,11036
201912271150,14480,14485,14480,14480,1987
201912271151,14485,14485,14480,14480,39889
201912271152,14480,14485,14480,14480,15818
201912271153,14475,14485,14475,14480,3358
201912271154,14480,14485,14480,14485,110744
201912271155,14485,14490,14485,14485,1428
201912271156,14485,14495,14485,14495,107676
201912271157,14495,14495,14485,14485,15143
201912271158,14485,14495,14485,14490,14408
201912271159,14495,14495,14485,14490,7326
201912271200,14490,14490,14485,14485,1937
201912271201,14490,14500,14490,14495,167002
201912271202,14495,14510,14495,14510,147939
201912271203,14510,14530,14510,14525,122241
201912271204,14525,14540,14525,14535,77696
201912271205,14530,14530,14510,14510,224224
201912271206,14510,14530,14510,14530,14716
201912271207,14525,14535,14520,14535,16431
201912271208,14530,14530,14525,14525,17159
201912271209,14525,14535,14525,14525,31657
201912271210,14530,14530,14520,14530,73729
201912271211,14530,14540,14525,14535,40894
201912271212,14535,14545,14535,14535,49280
201912271213,14540,14550,14535,14545,44847
201912271214,14545,14560,14545,14555,118565
201912271215,14555,14560,14550,14555,110417
201912271216,14560,14580,14560,14575,188129
201912271217,14575,14580,14570,14580,31223
201912271218,14580,14585,14575,14575,93740
201912271219,14575,14580,14570,14575,38523
201912271220,14575,14575,14565,14570,40874
201912271221,14575,14580,14570,14575,8627
201912271222,14575,14580,14570,14570,28251
201912271223,14575,14575,14570,14570,14204
201912271224,14570,14580,14570,14575,57079
201912271225,14575,14585,14570,14580,44861
201912271226,14580,14585,14575,14580,19363
201912271227,14575,14580,14570,14575,31382
201912271228,14575,14590,14575,14590,67573
201912271229,14585,14590,14580,14585,59577
201912271230,14590,14605,14585,14605,148825
201912271231,14605,14620,14600,14615,68509
201912271232,14615,14620,14605,14610,99212
201912271233,14610,14610,14600,14605,15592
201912271234,14600,14615,14600,14615,34370
201912271235,14610,14610,14600,14605,62044
201912271236,14605,14610,14605,14610,64633
201912271237,14610,14615,14610,14610,12687
201912271238,14615,14615,14605,14610,22648
201912271239,14610,14615,14605,14610,34467
201912271240,14610,14610,14600,14610,77560
201912271241,14610,14620,14605,14620,118204
201912271242,14620,14630,14610,14625,45576
201912271243,14630,14635,14615,14615,101321
201912271244,14615,14620,14610,14615,22495
201912271245,14615,14620,14615,14615,9610
201912271246,14615,14625,14615,14615,23865
201912271247,14620,14630,14615,14625,49090
201912271248,14625,14630,14615,14625,48352
201912271249,14625,14630,14620,14630,38810
201912271250,14630,14630,14620,14625,16166
201912271251,14620,14635,14620,14630,42331
201912271252,14630,14635,14630,14630,34998
201912271253,14635,14645,14630,14640,64633
201912271254,14640,14650,14640,14645,36611
201912271255,14645,14650,14640,14650,75194
201912271256,14650,14675,14650,14670,181743
201912271257,14670,14670,14655,14665,103509
201912271258,14670,14670,14660,14670,146762
201912271259,14670,14675,14665,14675,40012
201912271300,14670,14680,14665,14675,50893
201912271301,14675,14685,14670,14685,89305
201912271302,14685,14695,14680,14695,105222
201912271303,14695,14700,14690,14690,76633
201912271304,14695,14695,14675,14680,67295
201912271305,14680,14685,14645,14645,180495
201912271306,14650,14665,14645,14655,63550
201912271307,14660,14660,14635,14635,83296
201912271308,14635,14640,14615,14620,82218
201912271309,14610,14635,14610,14625,68744
201912271310,14625,14645,14620,14640,18957
201912271311,14640,14650,14635,14640,53438
201912271312,14640,14645,14625,14635,45831
201912271313,14640,14645,14635,14640,15141
201912271314,14635,14650,14635,14645,29166
201912271315,14650,14650,14640,14645,29680
201912271316,14645,14655,14640,14650,51184
201912271317,14650,14655,14645,14655,26670
201912271318,14660,14660,14645,14650,12665
201912271319,14650,14655,14650,14655,30110
201912271320,14655,14660,14655,14660,8870
201912271321,14655,14660,14655,14655,28668
201912271322,14655,14660,14650,14655,38357
201912271323,14655,14660,14655,14660,4897
201912271324,14655,14655,14645,14655,114013
201912271325,14650,14655,14645,14650,10654
201912271326,14650,14655,14635,14640,45793
201912271327,14640,14650,14635,14645,29356
201912271328,14650,14655,14645,14655,25382
201912271329,14650,14665,14645,14665,61617
201912271330,14660,14660,14645,14645,51353
201912271331,14645,14655,14645,14655,5186
201912271332,14650,14660,14650,14660,7215
201912271333,14660,14670,14655,14655,163145
201912271334,14655,14660,14650,14660,56240
201912271335,14655,14660,14650,14650,16685
201912271336,14645,14650,14640,14640,15072
201912271337,14640,14650,14635,14640,63740
201912271338,14640,14645,14620,14630,47517
201912271339,14635,14635,14620,14630,16785
201912271340,14625,14630,14620,14625,61060
201912271341,14620,14625,14615,14620,49991
201912271342,14615,14625,14605,14610,57105
201912271343,14610,14610,14585,14590,109274
201912271344,14590,14600,14585,14595,35144
201912271345,14590,14610,14585,14600,74739
201912271346,14600,14610,14590,14600,43045
201912271347,14605,14615,14600,14605,44769
201912271348,14605,14610,14600,14605,14487
201912271349,14605,14610,14590,14600,16845
201912271350,14595,14600,14580,14580,32083
201912271351,14580,14595,14575,14585,20924
201912271352,14585,14585,14575,14580,15861
201912271353,14580,14585,14560,14570,48495
201912271354,14565,14580,14565,14570,19646
201912271355,14575,14580,14560,14565,48298
201912271356,14565,14565,14535,14540,132952
201912271357,14540,14550,14535,14545,76630
201912271358,14545,14565,14540,14560,132372
201912271359,14560,14565,14540,14550,71956
201912271400,14545,14565,14540,14560,72472
201912271401,14565,14565,14555,14560,14349
201912271402,14560,14560,14545,14550,61253
201912271403,14550,14560,14545,14550,28187
201912271404,14550,14560,14540,14555,43261
201912271405,14555,14555,14540,14540,42183
201912271406,14540,14550,14535,14540,37286
201912271407,14540,14545,14530,14535,42982
201912271408,14535,14535,14525,14530,32349
201912271409,14525,14525,14510,14510,80332
201912271410,14510,14515,14490,14505,134648
201912271411,14505,14515,14500,14505,28280
201912271412,14505,14510,14495,14500,118271
201912271413,14505,14525,14500,14525,36416
201912271414,14525,14525,14495,14495,45679
201912271415,14500,14510,14495,14505,23440
201912271416,14505,14505,14495,14495,19296
201912271417,14500,14500,14485,14490,45246
201912271418,14490,14510,14490,14495,49984
201912271419,14495,14500,14485,14490,57260
201912271420,14485,14495,14485,14495,47004
201912271421,14490,14500,14490,14495,425942
201912271422,14490,14500,14490,14495,516954
201912271423,14495,14495,14470,14470,227514
201912271424,14470,14475,14455,14475,127088
201912271425,14475,14480,14470,14475,27514
201912271426,14480,14495,14475,14495,20262
201912271427,14490,14495,14480,14485,38391
201912271428,14485,14495,14470,14475,66546
201912271429,14485,14490,14475,14485,44320
201912271430,14485,14495,14485,14495,6677
201912271431,14495,14510,14490,14495,177730
201912271432,14495,14505,14480,14485,28714
201912271433,14480,14495,14475,14480,61182
201912271434,14480,14485,14460,14465,63612
201912271435,14465,14475,14450,14450,80713
201912271436,14450,14460,14450,14450,81485
201912271437,14450,14455,14430,14435,53904
201912271438,14440,14450,14435,14450,31794
201912271439,14445,14450,14425,14425,81569
201912271440,14430,14440,14420,14420,113350
201912271441,14420,14430,14410,14410,93551
201912271442,14415,14430,14405,14405,94174
