Time,Open,High,Low,Close,Volume
20201116090016,3550,3550,3550,3550,1556915
20201116090016,3545,3545,3545,3545,3000
20201116090016,3550,3550,3550,3550,30000
20201116090016,3550,3550,3550,3550,50
20201116090016,3550,3550,3550,3550,1
20201116090016,3550,3550,3550,3550,500
20201116090016,3550,3550,3550,3550,100
20201116090016,3545,3545,3545,3545,3800
20201116090016,3550,3550,3550,3550,500
20201116090016,3550,3550,3550,3550,271790
20201116090016,3550,3550,3550,3550,1700
20201116090016,3550,3550,3550,3550,170
20201116090016,3555,3555,3555,3555,2
20201116090016,3550,3550,3550,3550,1132
20201116090016,3550,3550,3550,3550,29
20201116090016,3550,3550,3550,3550,15
20201116090016,3550,3550,3550,3550,200
20201116090016,3550,3550,3550,3550,1500
20201116090016,3550,3550,3550,3550,904
20201116090016,3550,3550,3550,3550,275
20201116090016,3550,3550,3550,3550,800
20201116090016,3550,3550,3550,3550,5000
20201116090016,3550,3550,3550,3550,1152
20201116090016,3550,3550,3550,3550,140
20201116090016,3550,3550,3550,3550,200
20201116090016,3550,3550,3550,3550,256
20201116090016,3550,3550,3550,3550,720
20201116090016,3550,3550,3550,3550,296
20201116090016,3555,3555,3555,3555,10
20201116090016,3555,3555,3555,3555,200
20201116090016,3550,3550,3550,3550,2290
20201116090016,3555,3555,3555,3555,2
20201116090016,3555,3555,3555,3555,2
20201116090016,3555,3555,3555,3555,2
20201116090016,3555,3555,3555,3555,2
20201116090016,3555,3555,3555,3555,2
20201116090016,3550,3550,3550,3550,1000
20201116090017,3550,3550,3550,3550,80
20201116090017,3555,3555,3555,3555,50
20201116090017,3550,3550,3550,3550,690
20201116090017,3555,3555,3555,3555,5
20201116090017,3555,3555,3555,3555,50
20201116090017,3555,3555,3555,3555,50
20201116090017,3555,3555,3555,3555,50
20201116090017,3555,3555,3555,3555,50
20201116090017,3555,3555,3555,3555,5
20201116090017,3555,3555,3555,3555,50
20201116090017,3550,3550,3550,3550,3000
20201116090017,3550,3550,3550,3550,4301
20201116090017,3555,3555,3555,3555,50
20201116090017,3555,3555,3555,3555,50
20201116090017,3550,3550,3550,3550,9615
20201116090017,3555,3555,3555,3555,5
20201116090017,3550,3550,3550,3550,4
20201116090017,3550,3550,3550,3550,2000
20201116090017,3555,3555,3555,3555,50
20201116090017,3555,3555,3555,3555,32
20201116090017,3550,3550,3550,3550,180
20201116090017,3550,3550,3550,3550,450
20201116090017,3550,3550,3550,3550,8763
20201116090017,3550,3550,3550,3550,51
20201116090017,3550,3550,3550,3550,13
20201116090017,3550,3550,3550,3550,167
20201116090017,3550,3550,3550,3550,1400
20201116090017,3550,3550,3550,3550,1000
20201116090017,3550,3550,3550,3550,100
20201116090017,3550,3550,3550,3550,100
20201116090017,3550,3550,3550,3550,1000
20201116090017,3550,3550,3550,3550,5
20201116090017,3550,3550,3550,3550,49
20201116090017,3550,3550,3550,3550,84
20201116090017,3545,3545,3545,3545,1000
20201116090017,3550,3550,3550,3550,50
20201116090018,3550,3550,3550,3550,100
20201116090018,3545,3545,3545,3545,22
20201116090018,3550,3550,3550,3550,28
20201116090018,3550,3550,3550,3550,7
