Time,Open,High,Low,Close,Volume
20201120090005,3460,3460,3460,3460,1135950
20201120090005,3460,3460,3460,3460,130557
20201120090005,3465,3465,3465,3465,10
20201120090005,3465,3465,3465,3465,5
20201120090005,3465,3465,3465,3465,5
20201120090005,3465,3465,3465,3465,5
20201120090005,3460,3460,3460,3460,15
20201120090005,3465,3465,3465,3465,5
20201120090005,3460,3460,3460,3460,3
20201120090005,3465,3465,3465,3465,2891
20201120090005,3460,3460,3460,3460,4
20201120090005,3465,3465,3465,3465,60100
20201120090005,3465,3465,3465,3465,290
20201120090005,3460,3460,3460,3460,30691
20201120090005,3465,3465,3465,3465,1630
20201120090005,3465,3465,3465,3465,230
20201120090005,3460,3460,3460,3460,5000
20201120090005,3460,3460,3460,3460,333
20201120090006,3460,3460,3460,3460,871
20201120090006,3460,3460,3460,3460,1336
20201120090006,3460,3460,3460,3460,185
20201120090006,3460,3460,3460,3460,153
20201120090006,3460,3460,3460,3460,118
20201120090006,3460,3460,3460,3460,126
20201120090006,3460,3460,3460,3460,154
20201120090006,3460,3460,3460,3460,192
20201120090006,3460,3460,3460,3460,524
20201120090006,3460,3460,3460,3460,121
20201120090006,3460,3460,3460,3460,154
20201120090006,3460,3460,3460,3460,124
20201120090006,3460,3460,3460,3460,125
20201120090006,3465,3465,3465,3465,604
20201120090006,3460,3460,3460,3460,2500
20201120090006,3465,3465,3465,3465,60100
20201120090006,3465,3465,3465,3465,281842
20201120090006,3465,3465,3465,3465,60100
20201120090006,3465,3465,3465,3465,60100
20201120090006,3465,3465,3465,3465,60100
20201120090006,3465,3465,3465,3465,60100
20201120090006,3465,3465,3465,3465,60100
20201120090006,3465,3465,3465,3465,60100
20201120090006,3460,3460,3460,3460,305
20201120090006,3465,3465,3465,3465,60100
20201120090006,3465,3465,3465,3465,60100
20201120090006,3465,3465,3465,3465,60100
20201120090006,3460,3460,3460,3460,500
20201120090007,3465,3465,3465,3465,911
20201120090007,3460,3460,3460,3460,5000
20201120090007,3460,3460,3460,3460,15391
20201120090007,3460,3460,3460,3460,150
20201120090007,3460,3460,3460,3460,1148
20201120090007,3460,3460,3460,3460,760
20201120090007,3460,3460,3460,3460,3000
20201120090007,3460,3460,3460,3460,4000
20201120090007,3465,3465,3465,3465,15
20201120090007,3465,3465,3465,3465,224
20201120090007,3460,3460,3460,3460,4000
20201120090007,3460,3460,3460,3460,79085
20201120090008,3460,3460,3460,3460,4000
20201120090008,3460,3460,3460,3460,40625
20201120090008,3465,3465,3465,3465,83
20201120090008,3460,3460,3460,3460,2200
20201120090008,3465,3465,3465,3465,500
20201120090008,3460,3460,3460,3460,4935
20201120090009,3460,3460,3460,3460,3000
20201120090009,3465,3465,3465,3465,2890
20201120090009,3465,3465,3465,3465,31
20201120090009,3460,3460,3460,3460,36558
20201120090010,3460,3460,3460,3460,76325
20201120090010,3460,3460,3460,3460,60100
20201120090010,3460,3460,3460,3460,5000
20201120090010,3460,3460,3460,3460,1
20201120090010,3465,3465,3465,3465,1530
20201120090010,3460,3460,3460,3460,33108
20201120090010,3465,3465,3465,3465,14
20201120090010,3465,3465,3465,3465,11
20201120090010,3460,3460,3460,3460,500
20201120090011,3460,3460,3460,3460,400
20201120090011,3460,3460,3460,3460,33108
20201120090011,3460,3460,3460,3460,6000
20201120090011,3465,3465,3465,3465,4
20201120090011,3460,3460,3460,3460,60618
20201120090011,3460,3460,3460,3460,60100
20201120090012,3460,3460,3460,3460,5000
20201120090012,3460,3460,3460,3460,155
20201120090012,3465,3465,3465,3465,2
20201120090012,3460,3460,3460,3460,4529
20201120090013,3465,3465,3465,3465,338
20201120090013,3460,3460,3460,3460,200
20201120090013,3465,3465,3465,3465,1
20201120090013,3460,3460,3460,3460,1000
20201120090013,3460,3460,3460,3460,11771
20201120090013,3460,3460,3460,3460,4000
20201120090014,3460,3460,3460,3460,149
20201120090014,3460,3460,3460,3460,117
20201120090014,3460,3460,3460,3460,115
20201120090014,3460,3460,3460,3460,135
20201120090014,3460,3460,3460,3460,4000
20201120090014,3460,3460,3460,3460,203
20201120090014,3460,3460,3460,3460,2000
20201120090014,3460,3460,3460,3460,4000
20201120090014,3460,3460,3460,3460,4000
20201120090014,3460,3460,3460,3460,3833
