Time,Open,High,Low,Close,Volume
20201103090021,4250,4250,4250,4250,1132770
20201103090021,4250,4250,4250,4250,500
20201103090021,4250,4250,4250,4250,1381
20201103090021,4255,4255,4255,4255,11
20201103090021,4250,4250,4250,4250,240
20201103090021,4250,4250,4250,4250,400
20201103090021,4250,4250,4250,4250,1405
20201103090021,4250,4250,4250,4250,2
20201103090021,4250,4250,4250,4250,500
20201103090021,4255,4255,4255,4255,3444
20201103090021,4250,4250,4250,4250,2208
20201103090021,4250,4250,4250,4250,17750
20201103090021,4250,4250,4250,4250,60
20201103090021,4250,4250,4250,4250,865
20201103090021,4250,4250,4250,4250,800
20201103090021,4250,4250,4250,4250,250
20201103090021,4250,4250,4250,4250,18
20201103090021,4250,4250,4250,4250,1500
20201103090021,4250,4250,4250,4250,2
20201103090021,4255,4255,4255,4255,6
20201103090021,4250,4250,4250,4250,10
20201103090021,4255,4255,4255,4255,559
20201103090021,4250,4250,4250,4250,90927
20201103090021,4250,4250,4250,4250,80
20201103090021,4250,4250,4250,4250,1000
20201103090021,4255,4255,4255,4255,1
20201103090021,4250,4250,4250,4250,142
20201103090021,4255,4255,4255,4255,105836
20201103090021,4255,4255,4255,4255,31080
20201103090021,4255,4255,4255,4255,2001
20201103090021,4255,4255,4255,4255,25119
20201103090021,4260,4260,4260,4260,117
20201103090021,4255,4255,4255,4255,20
20201103090021,4260,4260,4260,4260,400
20201103090021,4260,4260,4260,4260,7
20201103090021,4255,4255,4255,4255,15000
20201103090021,4260,4260,4260,4260,1318
20201103090021,4255,4255,4255,4255,7476
20201103090021,4255,4255,4255,4255,7237
20201103090021,4255,4255,4255,4255,113
20201103090021,4255,4255,4255,4255,29
20201103090022,4255,4255,4255,4255,7
20201103090022,4255,4255,4255,4255,92
20201103090022,4255,4255,4255,4255,18503
20201103090022,4255,4255,4255,4255,324
20201103090022,4260,4260,4260,4260,7
20201103090022,4260,4260,4260,4260,1
20201103090022,4255,4255,4255,4255,3670
20201103090022,4255,4255,4255,4255,12603
20201103090022,4255,4255,4255,4255,200
20201103090022,4255,4255,4255,4255,23
20201103090022,4255,4255,4255,4255,500
20201103090022,4255,4255,4255,4255,1
20201103090022,4255,4255,4255,4255,11
20201103090022,4250,4250,4250,4250,100
20201103090023,4255,4255,4255,4255,1000
20201103090023,4255,4255,4255,4255,1005
20201103090023,4255,4255,4255,4255,189
20201103090023,4255,4255,4255,4255,2
20201103090023,4255,4255,4255,4255,5000
20201103090023,4255,4255,4255,4255,23
20201103090023,4250,4250,4250,4250,4000
20201103090024,4255,4255,4255,4255,1
20201103090024,4255,4255,4255,4255,116
20201103090024,4250,4250,4250,4250,8000
20201103090024,4250,4250,4250,4250,332
20201103090024,4255,4255,4255,4255,28
20201103090024,4255,4255,4255,4255,239
20201103090024,4250,4250,4250,4250,4716
20201103090024,4255,4255,4255,4255,10
20201103090024,4255,4255,4255,4255,72
20201103090024,4255,4255,4255,4255,15
20201103090024,4250,4250,4250,4250,6302
20201103090024,4250,4250,4250,4250,30000
20201103090024,4250,4250,4250,4250,15000
20201103090024,4255,4255,4255,4255,15
20201103090025,4250,4250,4250,4250,100
20201103090025,4255,4255,4255,4255,15
20201103090025,4255,4255,4255,4255,28
20201103090025,4255,4255,4255,4255,7
20201103090026,4250,4250,4250,4250,102
20201103090026,4255,4255,4255,4255,15
20201103090026,4250,4250,4250,4250,1399
20201103090026,4255,4255,4255,4255,115
20201103090026,4255,4255,4255,4255,20
20201103090026,4255,4255,4255,4255,10
20201103090026,4255,4255,4255,4255,7
20201103090027,4255,4255,4255,4255,1668
20201103090027,4250,4250,4250,4250,96
20201103090027,4250,4250,4250,4250,3
20201103090027,4255,4255,4255,4255,4
20201103090027,4255,4255,4255,4255,11
20201103090027,4250,4250,4250,4250,200
20201103090027,4250,4250,4250,4250,760
20201103090028,4255,4255,4255,4255,1
20201103090028,4250,4250,4250,4250,11100
20201103090028,4255,4255,4255,4255,2
20201103090028,4255,4255,4255,4255,50
20201103090028,4255,4255,4255,4255,10
20201103090028,4255,4255,4255,4255,2
20201103090028,4250,4250,4250,4250,1
20201103090028,4255,4255,4255,4255,1000
20201103090029,4255,4255,4255,4255,200
20201103090029,4255,4255,4255,4255,5000
20201103090029,4250,4250,4250,4250,7
20201103090029,4250,4250,4250,4250,15441
20201103090029,4255,4255,4255,4255,28
20201103090029,4255,4255,4255,4255,15
20201103090030,4250,4250,4250,4250,4716
20201103090030,4255,4255,4255,4255,15
20201103090030,4250,4250,4250,4250,7000
20201103090030,4250,4250,4250,4250,60
20201103090030,4250,4250,4250,4250,7
20201103090030,4250,4250,4250,4250,150
20201103090030,4255,4255,4255,4255,5000
20201103090030,4250,4250,4250,4250,4
20201103090031,4255,4255,4255,4255,4
20201103090031,4250,4250,4250,4250,4
20201103090031,4255,4255,4255,4255,16
20201103090031,4250,4250,4250,4250,7303
20201103090031,4250,4250,4250,4250,550
20201103090031,4250,4250,4250,4250,6
20201103090031,4250,4250,4250,4250,2701
20201103090031,4250,4250,4250,4250,5
20201103090031,4255,4255,4255,4255,15
20201103090031,4250,4250,4250,4250,2000
20201103090032,4255,4255,4255,4255,15
20201103090032,4250,4250,4250,4250,300
20201103090032,4255,4255,4255,4255,47
20201103090032,4250,4250,4250,4250,3000
20201103090032,4255,4255,4255,4255,6
20201103090032,4250,4250,4250,4250,50000
20201103090032,4250,4250,4250,4250,300
20201103090032,4250,4250,4250,4250,3
20201103090032,4250,4250,4250,4250,10
20201103090032,4250,4250,4250,4250,1046
20201103090033,4255,4255,4255,4255,2
20201103090033,4250,4250,4250,4250,200
20201103090033,4250,4250,4250,4250,325
20201103090033,4255,4255,4255,4255,148
20201103090033,4255,4255,4255,4255,10
20201103090033,4250,4250,4250,4250,3404
20201103090033,4250,4250,4250,4250,1
20201103090033,4255,4255,4255,4255,1
20201103090033,4250,4250,4250,4250,1250
20201103090034,4250,4250,4250,4250,60
20201103090034,4255,4255,4255,4255,8109
20201103090034,4255,4255,4255,4255,500
20201103090034,4250,4250,4250,4250,5
20201103090034,4250,4250,4250,4250,869
20201103090034,4250,4250,4250,4250,230
20201103090034,4250,4250,4250,4250,382
20201103090035,4250,4250,4250,4250,128
20201103090035,4255,4255,4255,4255,15
20201103090035,4255,4255,4255,4255,15
20201103090035,4250,4250,4250,4250,493
20201103090036,4250,4250,4250,4250,2347
20201103090036,4250,4250,4250,4250,100
20201103090036,4250,4250,4250,4250,833
20201103090036,4250,4250,4250,4250,142877
20201103090036,4255,4255,4255,4255,30
20201103090036,4250,4250,4250,4250,2816
20201103090036,4250,4250,4250,4250,2082
20201103090037,4255,4255,4255,4255,15
20201103090037,4255,4255,4255,4255,3
20201103090037,4250,4250,4250,4250,300
20201103090037,4250,4250,4250,4250,50
20201103090037,4250,4250,4250,4250,4716
20201103090037,4250,4250,4250,4250,100
20201103090037,4250,4250,4250,4250,3006
20201103090037,4255,4255,4255,4255,3000
20201103090038,4250,4250,4250,4250,6000
20201103090038,4255,4255,4255,4255,1000
20201103090038,4255,4255,4255,4255,15
20201103090038,4250,4250,4250,4250,4748
20201103090038,4250,4250,4250,4250,4716
20201103090038,4255,4255,4255,4255,3
20201103090038,4250,4250,4250,4250,2300
20201103090039,4250,4250,4250,4250,1000
20201103090039,4250,4250,4250,4250,500
20201103090039,4250,4250,4250,4250,100
20201103090039,4250,4250,4250,4250,94808
20201103090039,4250,4250,4250,4250,20
20201103090039,4250,4250,4250,4250,50
20201103090039,4250,4250,4250,4250,15
20201103090039,4245,4245,4245,4245,142
