Time,Open,High,Low,Close,Volume
20201111090014,16220,16220,16220,16220,150115
20201111090014,16225,16225,16225,16225,4580
20201111090014,16230,16230,16230,16230,5474
20201111090014,16220,16220,16220,16220,146
20201111090014,16230,16230,16230,16230,20
20201111090014,16225,16225,16225,16225,70
20201111090014,16225,16225,16225,16225,4
20201111090014,16225,16225,16225,16225,1
20201111090014,16230,16230,16230,16230,2633
20201111090014,16235,16235,16235,16235,3451
20201111090014,16235,16235,16235,16235,85
20201111090014,16235,16235,16235,16235,226
20201111090014,16230,16230,16230,16230,774
20201111090014,16235,16235,16235,16235,26
20201111090014,16235,16235,16235,16235,1
20201111090014,16235,16235,16235,16235,100
20201111090015,16230,16230,16230,16230,10
20201111090015,16240,16240,16240,16240,1000
20201111090015,16230,16230,16230,16230,2000
20201111090015,16230,16230,16230,16230,1
20201111090015,16230,16230,16230,16230,1
20201111090015,16230,16230,16230,16230,966
20201111090015,16240,16240,16240,16240,200
20201111090015,16230,16230,16230,16230,1000
20201111090015,16230,16230,16230,16230,1
20201111090015,16230,16230,16230,16230,27
20201111090015,16230,16230,16230,16230,1
20201111090015,16235,16235,16235,16235,10054
20201111090015,16230,16230,16230,16230,250
20201111090015,16230,16230,16230,16230,5
20201111090016,16235,16235,16235,16235,10054
20201111090016,16230,16230,16230,16230,1947
20201111090016,16230,16230,16230,16230,27
20201111090016,16230,16230,16230,16230,1
20201111090016,16235,16235,16235,16235,100
20201111090016,16235,16235,16235,16235,5146
20201111090016,16240,16240,16240,16240,1000
20201111090016,16240,16240,16240,16240,10054
20201111090016,16235,16235,16235,16235,27
20201111090016,16235,16235,16235,16235,1
20201111090016,16235,16235,16235,16235,156
20201111090017,16240,16240,16240,16240,400
20201111090017,16240,16240,16240,16240,100
20201111090017,16240,16240,16240,16240,3673
20201111090017,16240,16240,16240,16240,45
20201111090017,16240,16240,16240,16240,1
20201111090017,16240,16240,16240,16240,800
20201111090017,16240,16240,16240,16240,50
20201111090017,16240,16240,16240,16240,10
20201111090017,16240,16240,16240,16240,27
20201111090017,16240,16240,16240,16240,8703
20201111090017,16240,16240,16240,16240,100
20201111090017,16240,16240,16240,16240,1
20201111090017,16240,16240,16240,16240,50
20201111090017,16240,16240,16240,16240,300
